time,open,close,high,low,volume
2024-03-13 09:30:00,0.838,0.838,0.838,0.838,9232
2024-03-13 09:31:00,0.838,0.839,0.841,0.838,62849
2024-03-13 09:32:00,0.839,0.84,0.84,0.839,27180
2024-03-13 09:33:00,0.839,0.84,0.841,0.839,104134
2024-03-13 09:34:00,0.84,0.838,0.84,0.838,34670
2024-03-13 09:35:00,0.839,0.838,0.84,0.838,64560
2024-03-13 09:36:00,0.839,0.84,0.84,0.838,41507
2024-03-13 09:37:00,0.84,0.839,0.84,0.838,38226
2024-03-13 09:38:00,0.84,0.837,0.84,0.837,36439
2024-03-13 09:39:00,0.837,0.837,0.838,0.837,28537
2024-03-13 09:40:00,0.838,0.839,0.839,0.838,9871
2024-03-13 09:41:00,0.839,0.84,0.84,0.839,13613
2024-03-13 09:42:00,0.84,0.841,0.841,0.839,98036
2024-03-13 09:43:00,0.841,0.84,0.841,0.84,29283
2024-03-13 09:44:00,0.84,0.841,0.842,0.84,59354
2024-03-13 09:45:00,0.841,0.841,0.842,0.84,25568
2024-03-13 09:46:00,0.841,0.842,0.842,0.841,9480
2024-03-13 09:47:00,0.841,0.841,0.842,0.84,38249
2024-03-13 09:48:00,0.841,0.841,0.841,0.84,19372
2024-03-13 09:49:00,0.841,0.841,0.842,0.84,30707
2024-03-13 09:50:00,0.842,0.843,0.843,0.842,121730
2024-03-13 09:51:00,0.843,0.843,0.844,0.843,30376
2024-03-13 09:52:00,0.843,0.842,0.844,0.842,24581
2024-03-13 09:53:00,0.842,0.841,0.842,0.841,20177
2024-03-13 09:54:00,0.842,0.842,0.842,0.841,51873
2024-03-13 09:55:00,0.842,0.842,0.843,0.842,22533
2024-03-13 09:56:00,0.843,0.842,0.843,0.842,26274
2024-03-13 09:57:00,0.842,0.841,0.842,0.841,20931
2024-03-13 09:58:00,0.841,0.841,0.842,0.841,18855
2024-03-13 09:59:00,0.841,0.84,0.842,0.84,119807
2024-03-13 10:00:00,0.84,0.839,0.84,0.839,63265
2024-03-13 10:01:00,0.839,0.839,0.839,0.838,74135
2024-03-13 10:02:00,0.839,0.84,0.84,0.839,12007
2024-03-13 10:03:00,0.84,0.838,0.84,0.838,24888
