time,open,close,high,low,volume
2024-03-13 09:30:00,5501.59,5501.59,5501.59,5501.59,1446171
2024-03-13 09:31:00,5501.78,5501.05,5503.32,5497.19,4743643
2024-03-13 09:32:00,5501.06,5494.4,5502.23,5494.4,2752659
2024-03-13 09:33:00,5494.29,5500.89,5501.21,5494.1,2463548
2024-03-13 09:34:00,5500.46,5501.17,5501.17,5498.46,1971295
2024-03-13 09:35:00,5501.55,5497.93,5501.98,5497.06,1999960
2024-03-13 09:36:00,5497.57,5499.6,5502.04,5497.57,2215266
2024-03-13 09:37:00,5499.03,5494.88,5499.03,5491.31,2221160
2024-03-13 09:38:00,5494.87,5486.21,5494.87,5486.21,2079568
2024-03-13 09:39:00,5485.69,5487.37,5487.37,5485.01,1803318
2024-03-13 09:40:00,5487.3,5492.68,5492.68,5487.3,1505203
2024-03-13 09:41:00,5492.41,5495.36,5495.36,5491.68,1531989
2024-03-13 09:42:00,5495.35,5499.62,5499.62,5495.35,1493627
2024-03-13 09:43:00,5499.57,5498.32,5500.39,5498.32,1452294
2024-03-13 09:44:00,5497.89,5501.38,5501.38,5497.01,1394376
2024-03-13 09:45:00,5501.66,5498.28,5502.07,5498.26,1364149
2024-03-13 09:46:00,5498.02,5499.85,5500.05,5496.46,1432017
2024-03-13 09:47:00,5499.64,5496.98,5499.64,5496.98,1289147
2024-03-13 09:48:00,5497.12,5495.24,5497.12,5493.53,1375875
2024-03-13 09:49:00,5495.16,5499.74,5499.74,5494.97,1302900
2024-03-13 09:50:00,5499.83,5502.75,5502.75,5499.83,1172130
2024-03-13 09:51:00,5502.91,5503.38,5504.18,5502.46,1164972
2024-03-13 09:52:00,5503.85,5498.98,5504.21,5498.98,1154992
2024-03-13 09:53:00,5498.63,5496.51,5498.63,5496.51,1022646
2024-03-13 09:54:00,5496.25,5504.73,5504.73,5496.25,1056615
2024-03-13 09:55:00,5504.94,5509.76,5510.14,5504.94,1214950
2024-03-13 09:56:00,5510.21,5508.59,5510.62,5508.45,1065917
2024-03-13 09:57:00,5508.91,5507.8,5509.37,5507.8,865679
2024-03-13 09:58:00,5507.69,5509.56,5509.56,5507.55,931019
2024-03-13 09:59:00,5509.43,5497.51,5509.43,5497.51,1334202
2024-03-13 10:00:00,5497.14,5492.04,5497.14,5492.04,1221753
2024-03-13 10:01:00,5491.51,5489.32,5491.51,5489.32,1319903
2024-03-13 10:02:00,5489.24,5493.82,5493.82,5489.1,1172065
2024-03-13 10:03:00,5493.52,5487.68,5493.7,5487.68,1256029
2024-03-13 10:04:00,5487.54,5485.27,5487.54,5483.22,1408231
2024-03-13 10:05:00,5485.93,5485.01,5485.93,5484.64,910332
2024-03-13 10:06:00,5484.88,5483.78,5485.33,5483.45,1105739
2024-03-13 10:07:00,5483.7,5491.75,5491.82,5483.7,1089997
2024-03-13 10:08:00,5491.97,5493.03,5493.03,5491.49,714344
2024-03-13 10:09:00,5493.04,5492.56,5493.67,5492.24,707937
2024-03-13 10:10:00,5492.36,5489.31,5492.36,5488.85,762855
2024-03-13 10:11:00,5489.36,5497.46,5497.46,5489.36,788083
2024-03-13 10:12:00,5497.68,5497.67,5497.86,5497.08,679805
2024-03-13 10:13:00,5497.72,5497.46,5497.95,5497.32,683031
2024-03-13 10:14:00,5497.11,5496.63,5497.15,5495.93,677319
2024-03-13 10:15:00,5497.05,5498.77,5498.77,5496.43,628419
2024-03-13 10:16:00,5498.8,5500.14,5500.14,5498.08,730107
2024-03-13 10:17:00,5500.09,5498.66,5500.47,5498.38,780746
2024-03-13 10:18:00,5498.71,5494.78,5498.92,5494.77,771535
2024-03-13 10:19:00,5495.04,5500.49,5500.49,5495.04,775185
2024-03-13 10:20:00,5500.71,5500.06,5500.93,5499.97,622333
2024-03-13 10:21:00,5500.14,5501.54,5501.68,5499.87,686821
2024-03-13 10:22:00,5501.5,5501.89,5502.36,5501.49,637138
2024-03-13 10:23:00,5501.82,5497.47,5501.82,5495.95,801603
2024-03-13 10:24:00,5497.61,5499.96,5500.02,5497.61,585084
2024-03-13 10:25:00,5499.75,5499.54,5500.5,5499.48,605759
2024-03-13 10:26:00,5499.69,5494.3,5499.69,5494.24,825982
2024-03-13 10:27:00,5493.89,5490.9,5494.04,5490.9,699077
2024-03-13 10:28:00,5490.76,5488.27,5490.76,5488.13,848057
2024-03-13 10:29:00,5488.04,5489.15,5489.15,5487.82,634125
2024-03-13 10:30:00,5488.82,5488.51,5489.06,5487.82,634635
2024-03-13 10:31:00,5488.62,5484.99,5488.62,5484.86,733496
2024-03-13 10:32:00,5484.9,5478.26,5484.9,5478.26,1160730
2024-03-13 10:33:00,5478.0,5478.72,5478.72,5476.79,1167145
2024-03-13 10:34:00,5479.12,5482.91,5482.91,5479.12,749662
2024-03-13 10:35:00,5483.41,5485.77,5485.77,5483.41,562038
2024-03-13 10:36:00,5486.14,5487.8,5487.92,5486.12,559388
2024-03-13 10:37:00,5487.68,5488.34,5488.34,5487.02,525532
2024-03-13 10:38:00,5488.27,5487.47,5488.27,5485.91,487152
2024-03-13 10:39:00,5487.77,5490.24,5490.24,5487.49,500647
2024-03-13 10:40:00,5490.06,5491.81,5492.0,5489.15,499311
2024-03-13 10:41:00,5491.95,5489.28,5491.95,5488.26,574007
2024-03-13 10:42:00,5489.45,5490.63,5490.63,5489.32,487092
2024-03-13 10:43:00,5490.65,5493.31,5493.31,5490.65,577756
2024-03-13 10:44:00,5493.35,5493.32,5494.39,5493.32,486385
2024-03-13 10:45:00,5492.83,5490.43,5493.15,5490.04,498553
2024-03-13 10:46:00,5490.22,5491.28,5491.29,5490.07,446936
2024-03-13 10:47:00,5491.33,5492.87,5492.87,5491.33,450578
2024-03-13 10:48:00,5492.93,5485.74,5493.0,5484.49,846522
2024-03-13 10:49:00,5485.59,5486.79,5486.81,5485.51,474283
2024-03-13 10:50:00,5486.85,5489.77,5489.77,5486.81,441016
2024-03-13 10:51:00,5489.92,5492.62,5492.62,5489.92,495737
2024-03-13 10:52:00,5492.73,5495.26,5495.26,5492.73,457458
2024-03-13 10:53:00,5495.6,5499.59,5499.59,5495.6,684133
2024-03-13 10:54:00,5499.73,5501.93,5501.93,5499.73,539788
2024-03-13 10:55:00,5502.05,5504.36,5504.44,5501.99,504203
2024-03-13 10:56:00,5503.92,5501.53,5503.92,5500.82,436686
2024-03-13 10:57:00,5501.35,5501.62,5501.62,5500.8,373557
2024-03-13 10:58:00,5501.72,5502.89,5502.89,5501.72,350473
2024-03-13 10:59:00,5502.99,5501.32,5502.99,5500.93,364925
2024-03-13 11:00:00,5501.27,5503.83,5504.13,5501.27,391565
2024-03-13 11:01:00,5504.02,5502.26,5504.22,5502.26,446442
2024-03-13 11:02:00,5502.29,5500.91,5502.51,5500.87,422582
2024-03-13 11:03:00,5501.09,5503.19,5503.19,5500.66,410579
2024-03-13 11:04:00,5503.71,5504.01,5504.78,5503.71,464421
2024-03-13 11:05:00,5504.02,5499.28,5504.02,5499.28,458812
2024-03-13 11:06:00,5499.18,5498.62,5499.18,5497.19,482327
2024-03-13 11:07:00,5498.38,5498.78,5499.05,5498.3,325366
2024-03-13 11:08:00,5498.69,5499.08,5499.09,5498.32,343580
2024-03-13 11:09:00,5499.07,5498.5,5499.07,5498.33,353417
2024-03-13 11:10:00,5498.46,5499.88,5499.88,5498.05,365488
2024-03-13 11:11:00,5499.88,5502.79,5502.95,5499.88,505488
2024-03-13 11:12:00,5502.77,5503.64,5503.82,5502.61,384573
2024-03-13 11:13:00,5503.46,5503.3,5503.72,5502.68,381154
2024-03-13 11:14:00,5503.33,5505.06,5505.06,5503.33,495498
2024-03-13 11:15:00,5505.07,5505.7,5505.73,5505.07,397759
2024-03-13 11:16:00,5505.15,5502.02,5505.2,5501.52,491576
2024-03-13 11:17:00,5501.85,5501.77,5502.25,5501.55,471737
2024-03-13 11:18:00,5501.97,5503.13,5503.14,5501.75,537590
2024-03-13 11:19:00,5503.21,5504.36,5504.65,5503.21,714546
2024-03-13 11:20:00,5504.49,5503.33,5504.49,5503.07,629327
2024-03-13 11:21:00,5503.04,5500.13,5503.29,5499.88,730636
2024-03-13 11:22:00,5500.01,5501.56,5501.63,5499.36,577247
2024-03-13 11:23:00,5501.5,5500.04,5501.5,5499.87,543276
2024-03-13 11:24:00,5500.05,5499.82,5500.23,5499.69,431876
2024-03-13 11:25:00,5499.85,5506.23,5506.23,5499.85,611993
2024-03-13 11:26:00,5506.56,5508.15,5508.15,5506.3,583575
2024-03-13 11:27:00,5508.13,5509.13,5509.19,5508.13,560971
2024-03-13 11:28:00,5509.28,5511.34,5511.35,5509.28,571657
2024-03-13 11:29:00,5511.45,5520.47,5520.47,5511.45,1022877
2024-03-13 11:30:00,5520.22,5519.43,5520.22,5519.36,726966
2024-03-13 13:01:00,5521.1,5520.14,5522.85,5519.78,2222276
2024-03-13 13:02:00,5520.16,5518.89,5520.16,5518.08,776895
2024-03-13 13:03:00,5518.86,5519.2,5519.2,5518.62,628707
2024-03-13 13:04:00,5519.26,5521.77,5521.77,5519.26,640696
2024-03-13 13:05:00,5521.68,5519.96,5521.87,5519.96,661502
2024-03-13 13:06:00,5519.39,5519.58,5519.98,5519.38,630903
2024-03-13 13:07:00,5519.28,5517.85,5519.43,5517.68,617550
2024-03-13 13:08:00,5517.64,5517.8,5518.21,5517.61,507083
2024-03-13 13:09:00,5517.86,5518.75,5519.02,5517.56,530978
2024-03-13 13:10:00,5518.87,5521.17,5521.17,5518.65,541329
2024-03-13 13:11:00,5521.29,5521.6,5522.17,5521.23,603575
2024-03-13 13:12:00,5521.64,5520.26,5521.64,5519.86,579762
2024-03-13 13:13:00,5520.24,5519.64,5520.76,5519.43,468377
2024-03-13 13:14:00,5519.64,5521.99,5522.02,5519.64,477846
2024-03-13 13:15:00,5522.13,5523.57,5523.57,5521.98,468479
2024-03-13 13:16:00,5523.56,5525.01,5525.47,5523.56,528987
2024-03-13 13:17:00,5525.28,5525.97,5526.08,5525.13,490390
2024-03-13 13:18:00,5525.86,5525.44,5526.11,5524.5,540382
2024-03-13 13:19:00,5525.38,5526.33,5526.36,5524.22,480752
2024-03-13 13:20:00,5526.52,5525.8,5526.81,5525.65,465141
2024-03-13 13:21:00,5525.85,5525.69,5526.49,5525.47,428948
2024-03-13 13:22:00,5525.72,5527.86,5527.86,5525.68,411248
2024-03-13 13:23:00,5527.82,5537.72,5537.72,5527.82,971211
2024-03-13 13:24:00,5537.82,5537.9,5538.14,5536.25,653185
2024-03-13 13:25:00,5538.26,5536.53,5538.5,5536.32,544795
2024-03-13 13:26:00,5536.57,5538.13,5538.39,5535.65,513017
2024-03-13 13:27:00,5538.24,5538.0,5538.4,5537.91,417804
2024-03-13 13:28:00,5537.68,5538.48,5538.48,5537.22,443499
2024-03-13 13:29:00,5538.33,5543.71,5543.71,5538.32,673489
2024-03-13 13:30:00,5543.6,5543.56,5544.42,5543.5,552877
2024-03-13 13:31:00,5543.34,5545.15,5545.36,5543.12,582042
2024-03-13 13:32:00,5545.14,5544.69,5545.14,5544.28,547272
2024-03-13 13:33:00,5544.69,5540.09,5544.8,5540.08,682687
2024-03-13 13:34:00,5540.0,5541.43,5542.18,5539.18,539626
2024-03-13 13:35:00,5541.09,5540.61,5541.39,5540.54,430777
2024-03-13 13:36:00,5540.49,5543.74,5543.81,5539.92,510115
2024-03-13 13:37:00,5544.11,5556.02,5556.02,5544.11,1270759
2024-03-13 13:38:00,5556.75,5554.58,5556.75,5554.5,728040
2024-03-13 13:39:00,5554.78,5560.61,5560.61,5554.63,790015
2024-03-13 13:40:00,5560.48,5559.05,5561.08,5558.81,688561
2024-03-13 13:41:00,5558.42,5553.55,5558.42,5553.55,641326
2024-03-13 13:42:00,5553.29,5556.24,5558.21,5551.31,716094
2024-03-13 13:43:00,5556.34,5553.06,5556.38,5553.06,473461
2024-03-13 13:44:00,5553.26,5552.9,5554.65,5552.62,431219
2024-03-13 13:45:00,5553.25,5555.18,5557.21,5552.83,514526
2024-03-13 13:46:00,5555.16,5550.25,5555.16,5550.25,490616
2024-03-13 13:47:00,5549.93,5544.37,5550.22,5544.37,764318
2024-03-13 13:48:00,5544.27,5541.18,5544.27,5541.14,551643
2024-03-13 13:49:00,5541.34,5547.05,5548.55,5540.91,604457
2024-03-13 13:50:00,5546.99,5545.58,5547.11,5545.58,359305
2024-03-13 13:51:00,5545.53,5543.87,5546.06,5543.84,349396
2024-03-13 13:52:00,5543.87,5544.28,5544.28,5543.6,369650
2024-03-13 13:53:00,5544.5,5550.48,5550.62,5544.5,601068
2024-03-13 13:54:00,5550.43,5553.18,5553.37,5550.43,464791
2024-03-13 13:55:00,5553.37,5553.03,5553.4,5552.41,404698
