time,open,close,high,low,volume
2024-03-15 09:30:00,4.879,4.879,4.879,4.879,5324
2024-03-15 09:31:00,4.879,4.88,4.88,4.878,10851
2024-03-15 09:32:00,4.88,4.88,4.88,4.879,3872
2024-03-15 09:33:00,4.88,4.88,4.88,4.879,4122
2024-03-15 09:34:00,4.88,4.879,4.88,4.879,7495
2024-03-15 09:35:00,4.88,4.878,4.88,4.878,3708
2024-03-15 09:36:00,4.879,4.878,4.879,4.878,2565
2024-03-15 09:37:00,4.879,4.878,4.879,4.878,1185
2024-03-15 09:38:00,4.878,4.878,4.879,4.878,2086
2024-03-15 09:39:00,4.878,4.879,4.879,4.878,2175
2024-03-15 09:40:00,4.879,4.879,4.879,4.878,5172
2024-03-15 09:41:00,4.879,4.878,4.879,4.877,11509
2024-03-15 09:42:00,4.878,4.878,4.879,4.877,7236
2024-03-15 09:43:00,4.878,4.879,4.879,4.878,6579
2024-03-15 09:44:00,4.879,4.878,4.879,4.878,4873
2024-03-15 09:45:00,4.878,4.878,4.879,4.878,8019
2024-03-15 09:46:00,4.878,4.877,4.878,4.876,8516
2024-03-15 09:47:00,4.877,4.878,4.878,4.877,5994
2024-03-15 09:48:00,4.878,4.877,4.878,4.877,3136
2024-03-15 09:49:00,4.877,4.878,4.878,4.877,6591
2024-03-15 09:50:00,4.878,4.878,4.879,4.878,6162
2024-03-15 09:51:00,4.878,4.879,4.879,4.878,23167
2024-03-15 09:52:00,4.878,4.879,4.879,4.878,1342
2024-03-15 09:53:00,4.879,4.878,4.879,4.878,3805
2024-03-15 09:54:00,4.878,4.879,4.879,4.878,2522
2024-03-15 09:55:00,4.878,4.879,4.879,4.878,4620
2024-03-15 09:56:00,4.878,4.879,4.879,4.878,2665
2024-03-15 09:57:00,4.878,4.879,4.879,4.878,2750
2024-03-15 09:58:00,4.878,4.878,4.879,4.878,540
2024-03-15 09:59:00,4.878,4.878,4.879,4.878,310
2024-03-15 10:00:00,4.878,4.878,4.879,4.878,88
2024-03-15 10:01:00,4.879,4.878,4.879,4.878,7348
2024-03-15 10:02:00,4.878,4.879,4.879,4.878,6795
2024-03-15 10:03:00,4.878,4.877,4.879,4.877,6368
2024-03-15 10:04:00,4.877,4.878,4.878,4.877,1974
2024-03-15 10:05:00,4.878,4.877,4.878,4.877,295
2024-03-15 10:06:00,4.877,4.878,4.878,4.877,2050
2024-03-15 10:07:00,4.878,4.878,4.878,4.877,4429
2024-03-15 10:08:00,4.878,4.878,4.879,4.878,301
2024-03-15 10:09:00,4.879,4.88,4.88,4.878,7271
2024-03-15 10:10:00,4.879,4.879,4.879,4.879,3747
2024-03-15 10:11:00,4.879,4.879,4.879,4.878,199
2024-03-15 10:12:00,4.879,4.878,4.879,4.878,2992
2024-03-15 10:13:00,4.878,4.88,4.88,4.878,1896
2024-03-15 10:14:00,4.88,4.879,4.88,4.878,13126
2024-03-15 10:15:00,4.878,4.878,4.879,4.878,1959
2024-03-15 10:16:00,4.878,4.879,4.879,4.878,483
2024-03-15 10:17:00,4.879,4.878,4.879,4.878,170
2024-03-15 10:18:00,4.879,4.879,4.879,4.878,997
2024-03-15 10:19:00,4.879,4.878,4.879,4.878,5
2024-03-15 10:20:00,4.879,4.879,4.879,4.878,261
2024-03-15 10:21:00,4.879,4.879,4.879,4.879,244
2024-03-15 10:22:00,4.879,4.879,4.879,4.878,1236
2024-03-15 10:23:00,4.879,4.879,4.879,4.878,2298
2024-03-15 10:24:00,4.879,4.879,4.879,4.878,1249
2024-03-15 10:25:00,4.88,4.88,4.88,4.88,2326
2024-03-15 10:26:00,4.88,4.88,4.88,4.879,1273
2024-03-15 10:27:00,4.88,4.88,4.88,4.879,1900
2024-03-15 10:28:00,4.88,4.88,4.88,4.879,2256
2024-03-15 10:29:00,4.88,4.88,4.88,4.879,1286
2024-03-15 10:30:00,4.88,4.88,4.88,4.879,1172
2024-03-15 10:31:00,4.879,4.88,4.88,4.879,2544
2024-03-15 10:32:00,4.88,4.88,4.88,4.879,322
2024-03-15 10:33:00,4.879,4.879,4.88,4.879,2877
2024-03-15 10:34:00,4.879,4.878,4.88,4.878,7934
2024-03-15 10:35:00,4.879,4.878,4.879,4.878,2189
2024-03-15 10:36:00,4.878,4.879,4.879,4.878,3646
2024-03-15 10:37:00,4.879,4.879,4.879,4.878,55
2024-03-15 10:38:00,4.879,4.88,4.88,4.879,2808
2024-03-15 10:39:00,4.88,4.879,4.88,4.879,762
2024-03-15 10:40:00,4.879,4.878,4.879,4.878,6386
2024-03-15 10:41:00,4.878,4.877,4.878,4.877,845
2024-03-15 10:42:00,4.877,4.878,4.878,4.877,479
2024-03-15 10:43:00,4.878,4.878,4.878,4.877,3221
2024-03-15 10:44:00,4.878,4.878,4.879,4.878,27
2024-03-15 10:45:00,4.878,4.878,4.878,4.878,23
2024-03-15 10:46:00,4.878,4.878,4.879,4.878,2344
2024-03-15 10:47:00,4.878,4.88,4.88,4.878,432
2024-03-15 10:48:00,4.88,4.879,4.88,4.878,4553
2024-03-15 10:49:00,4.879,4.879,4.88,4.879,4218
2024-03-15 10:50:00,4.879,4.879,4.88,4.879,601
2024-03-15 10:51:00,4.879,4.88,4.88,4.879,99
2024-03-15 10:52:00,4.88,4.88,4.88,4.879,210
2024-03-15 10:53:00,4.88,4.88,4.88,4.88,4023
2024-03-15 10:54:00,4.88,4.88,4.88,4.879,174
2024-03-15 10:55:00,4.88,4.88,4.88,4.88,225
2024-03-15 10:56:00,4.88,4.88,4.88,4.879,344
2024-03-15 10:57:00,4.879,4.88,4.88,4.879,417
2024-03-15 10:58:00,4.879,4.88,4.88,4.879,919
2024-03-15 10:59:00,4.88,4.88,4.88,4.88,44
2024-03-15 11:00:00,4.88,4.879,4.88,4.879,743
2024-03-15 11:01:00,4.879,4.879,4.879,4.878,1318
2024-03-15 11:02:00,4.88,4.879,4.88,4.878,2897
2024-03-15 11:03:00,4.879,4.879,4.879,4.878,143
2024-03-15 11:04:00,4.879,4.878,4.879,4.878,183
2024-03-15 11:05:00,4.878,4.878,4.879,4.878,2800
2024-03-15 11:06:00,4.878,4.878,4.878,4.878,1437
2024-03-15 11:07:00,4.879,4.879,4.879,4.878,211
2024-03-15 11:08:00,4.879,4.879,4.879,4.878,519
2024-03-15 11:09:00,4.879,4.878,4.879,4.878,2299
2024-03-15 11:10:00,4.879,4.879,4.88,4.879,4442
2024-03-15 11:11:00,4.879,4.88,4.88,4.879,381
2024-03-15 11:12:00,4.88,4.879,4.88,4.878,3165
2024-03-15 11:13:00,4.879,4.879,4.879,4.878,489
2024-03-15 11:14:00,4.879,4.879,4.879,4.878,1399
2024-03-15 11:15:00,4.879,4.879,4.88,4.878,7249
2024-03-15 11:16:00,4.879,4.879,4.879,4.879,68
2024-03-15 11:17:00,4.879,4.88,4.88,4.879,3145
2024-03-15 11:18:00,4.88,4.88,4.88,4.879,8050
2024-03-15 11:19:00,4.881,4.88,4.881,4.88,3083
2024-03-15 11:20:00,4.88,4.879,4.88,4.879,65
2024-03-15 11:21:00,4.879,4.879,4.88,4.879,215
2024-03-15 11:22:00,4.879,4.881,4.881,4.879,209
2024-03-15 11:23:00,4.881,4.88,4.881,4.88,206
2024-03-15 11:24:00,4.88,4.88,4.881,4.88,670
2024-03-15 11:25:00,4.88,4.88,4.881,4.88,966
2024-03-15 11:26:00,4.88,4.88,4.881,4.88,166
2024-03-15 11:27:00,4.88,4.88,4.881,4.88,2529
2024-03-15 11:28:00,4.88,4.881,4.881,4.88,5124
2024-03-15 11:29:00,4.881,4.881,4.882,4.881,2498
2024-03-15 11:30:00,4.881,4.881,4.881,4.88,990
2024-03-15 13:01:00,4.88,4.882,4.882,4.88,15018
