time,open,close,high,low,volume
2024-03-15 09:30:00,1.62,1.62,1.62,1.62,897.0
2024-03-15 09:31:00,1.62,1.61,1.63,1.61,2799.0
2024-03-15 09:32:00,1.61,1.61,1.62,1.61,11157.0
2024-03-15 09:33:00,1.61,1.62,1.62,1.61,989.0
2024-03-15 09:34:00,1.62,1.61,1.62,1.61,740.0
2024-03-15 09:35:00,1.61,1.62,1.62,1.61,1571.0
2024-03-15 09:36:00,1.62,1.61,1.62,1.61,8456.0
2024-03-15 09:37:00,1.61,1.61,1.61,1.6,5049.0
2024-03-15 09:38:00,1.61,1.62,1.62,1.61,9896.0
2024-03-15 09:39:00,1.62,1.61,1.62,1.61,25.0
2024-03-15 09:40:00,1.61,1.6,1.62,1.6,2535.0
2024-03-15 09:41:00,1.6,1.61,1.61,1.6,4461.0
2024-03-15 09:42:00,1.61,1.6,1.61,1.6,510.0
2024-03-15 09:43:00,1.6,1.6,1.6,1.6,1676.0
2024-03-15 09:44:00,1.6,1.61,1.61,1.6,1559.0
2024-03-15 09:45:00,1.61,1.6,1.61,1.6,2434.0
2024-03-15 09:46:00,1.6,1.6,1.61,1.6,2284.0
2024-03-15 09:47:00,1.6,1.61,1.61,1.6,1107.0
2024-03-15 09:48:00,1.61,1.61,1.62,1.6,3701.0
2024-03-15 09:49:00,1.61,1.62,1.62,1.61,755.0
2024-03-15 09:50:00,1.62,1.62,1.62,1.61,2.0
2024-03-15 09:51:00,1.62,1.61,1.62,1.61,140.0
2024-03-15 09:52:00,1.61,1.61,1.62,1.61,440.0
2024-03-15 09:53:00,1.61,1.62,1.62,1.61,51.0
2024-03-15 09:54:00,1.62,1.62,1.62,1.62,163.0
2024-03-15 09:55:00,1.62,1.61,1.62,1.61,167.0
2024-03-15 09:56:00,1.61,1.62,1.62,1.61,733.0
2024-03-15 09:57:00,1.62,1.61,1.62,1.61,7171.0
2024-03-15 09:58:00,1.62,1.61,1.62,1.6,2672.0
2024-03-15 09:59:00,1.61,1.61,1.61,1.6,4772.0
2024-03-15 10:00:00,1.61,1.62,1.62,1.61,2396.0
2024-03-15 10:01:00,1.62,1.62,1.62,1.61,2776.0
2024-03-15 10:02:00,1.62,1.61,1.62,1.61,4165.0
