time,open,close,high,low,volume
2024-03-08 09:30:00,5309.59,5309.59,5309.59,5309.59,904465
2024-03-08 09:31:00,5314.37,5339.01,5342.87,5314.37,3477981
2024-03-08 09:32:00,5336.51,5333.99,5336.57,5333.88,2153147
2024-03-08 09:33:00,5333.92,5321.63,5333.92,5321.16,2014500
2024-03-08 09:34:00,5321.33,5313.57,5322.51,5313.57,1695859
2024-03-08 09:35:00,5312.92,5310.91,5312.93,5310.91,1596787
2024-03-08 09:36:00,5311.03,5310.72,5314.72,5310.65,1457611
2024-03-08 09:37:00,5309.03,5300.82,5309.03,5300.34,1539406
2024-03-08 09:38:00,5300.41,5304.49,5304.49,5297.63,1464700
2024-03-08 09:39:00,5306.25,5321.37,5321.37,5306.25,1511888
2024-03-08 09:40:00,5321.64,5324.2,5324.2,5320.63,1219687
2024-03-08 09:41:00,5324.17,5324.79,5324.94,5323.1,1125434
2024-03-08 09:42:00,5323.63,5325.9,5325.9,5319.17,1145617
2024-03-08 09:43:00,5327.55,5330.04,5330.04,5327.38,1171064
2024-03-08 09:44:00,5330.11,5325.36,5330.11,5323.84,1019673
2024-03-08 09:45:00,5325.5,5327.57,5327.57,5325.46,867756
2024-03-08 09:46:00,5327.91,5334.76,5335.22,5327.91,1050128
2024-03-08 09:47:00,5334.53,5336.32,5336.32,5333.85,960426
2024-03-08 09:48:00,5336.42,5335.94,5339.11,5335.94,884658
2024-03-08 09:49:00,5334.71,5335.46,5336.01,5334.4,920114
2024-03-08 09:50:00,5335.5,5334.39,5337.27,5334.28,817316
2024-03-08 09:51:00,5334.28,5336.95,5337.1,5334.28,986917
2024-03-08 09:52:00,5336.78,5341.27,5346.57,5336.78,1285342
2024-03-08 09:53:00,5340.25,5345.27,5345.27,5340.25,792994
2024-03-08 09:54:00,5345.6,5347.14,5347.4,5345.6,809855
2024-03-08 09:55:00,5347.23,5342.33,5347.57,5342.33,831580
2024-03-08 09:56:00,5342.04,5341.99,5342.85,5341.46,659351
2024-03-08 09:57:00,5341.59,5340.37,5341.66,5340.05,689664
2024-03-08 09:58:00,5340.2,5336.85,5341.88,5336.85,782526
2024-03-08 09:59:00,5336.25,5338.2,5338.36,5336.25,655384
2024-03-08 10:00:00,5337.97,5334.86,5338.38,5334.86,673604
2024-03-08 10:01:00,5334.48,5334.99,5334.99,5329.97,924388
2024-03-08 10:02:00,5335.3,5334.27,5335.43,5334.27,651612
2024-03-08 10:03:00,5334.37,5332.37,5334.81,5332.37,757425
2024-03-08 10:04:00,5332.16,5339.69,5339.69,5332.16,736968
2024-03-08 10:05:00,5340.27,5336.37,5340.36,5336.37,674125
