time,open,close,high,low,volume
2024-03-07 09:30:00,5.56,5.56,5.56,5.56,38.0
2024-03-07 09:31:00,5.56,5.56,5.58,5.55,1048.0
2024-03-07 09:32:00,5.56,5.55,5.56,5.54,1998.0
2024-03-07 09:33:00,5.55,5.56,5.57,5.55,987.0
2024-03-07 09:34:00,5.56,5.57,5.57,5.56,482.0
2024-03-07 09:35:00,5.57,5.57,5.58,5.57,515.0
2024-03-07 09:36:00,5.57,5.55,5.57,5.55,844.0
2024-03-07 09:37:00,5.56,5.55,5.56,5.55,163.0
2024-03-07 09:38:00,5.55,5.55,5.56,5.55,90.0
2024-03-07 09:39:00,5.55,5.55,5.56,5.55,310.0
2024-03-07 09:40:00,5.55,5.56,5.56,5.55,1401.0
2024-03-07 09:41:00,5.56,5.55,5.56,5.55,121.0
2024-03-07 09:42:00,5.56,5.56,5.57,5.55,1390.0
2024-03-07 09:43:00,5.56,5.56,5.57,5.56,131.0
2024-03-07 09:44:00,5.56,5.57,5.57,5.56,274.0
2024-03-07 09:45:00,5.57,5.57,5.58,5.57,543.0
2024-03-07 09:46:00,5.57,5.57,5.57,5.56,309.0
2024-03-07 09:47:00,5.57,5.57,5.58,5.57,233.0
2024-03-07 09:48:00,5.57,5.58,5.59,5.57,702.0
2024-03-07 09:49:00,5.58,5.57,5.59,5.57,410.0
2024-03-07 09:50:00,5.57,5.58,5.58,5.57,607.0
2024-03-07 09:51:00,5.58,5.57,5.58,5.57,656.0
2024-03-07 09:52:00,5.58,5.57,5.58,5.57,140.0
2024-03-07 09:53:00,5.58,5.58,5.58,5.57,49.0
2024-03-07 09:54:00,5.58,5.57,5.58,5.57,290.0
2024-03-07 09:55:00,5.58,5.58,5.58,5.57,463.0
2024-03-07 09:56:00,5.58,5.59,5.59,5.58,986.0
2024-03-07 09:57:00,5.58,5.59,5.59,5.58,729.0
2024-03-07 09:58:00,5.59,5.58,5.59,5.58,419.0
2024-03-07 09:59:00,5.58,5.58,5.59,5.57,498.0
2024-03-07 10:00:00,5.58,5.59,5.59,5.58,315.0
2024-03-07 10:01:00,5.58,5.58,5.58,5.57,1026.0
2024-03-07 10:02:00,5.58,5.59,5.6,5.58,927.0
2024-03-07 10:03:00,5.59,5.61,5.61,5.59,1335.0
2024-03-07 10:04:00,5.61,5.6,5.61,5.6,225.0
2024-03-07 10:05:00,5.6,5.59,5.6,5.59,834.0
2024-03-07 10:06:00,5.59,5.59,5.6,5.59,444.0
2024-03-07 10:07:00,5.59,5.59,5.6,5.58,621.0
2024-03-07 10:08:00,5.59,5.6,5.6,5.58,2269.0
2024-03-07 10:09:00,5.6,5.6,5.61,5.59,418.0
2024-03-07 10:10:00,5.6,5.6,5.6,5.6,28.0
2024-03-07 10:11:00,5.6,5.59,5.6,5.59,116.0
2024-03-07 10:12:00,5.59,5.61,5.61,5.59,559.0
2024-03-07 10:13:00,5.61,5.61,5.61,5.61,1422.0
2024-03-07 10:14:00,5.6,5.61,5.62,5.6,777.0
2024-03-07 10:15:00,5.61,5.6,5.62,5.6,380.0
2024-03-07 10:16:00,5.6,5.61,5.61,5.6,232.0
2024-03-07 10:17:00,5.61,5.62,5.62,5.61,2956.0
2024-03-07 10:18:00,5.62,5.62,5.63,5.61,445.0
2024-03-07 10:19:00,5.62,5.62,5.63,5.62,981.0
2024-03-07 10:20:00,5.62,5.61,5.62,5.61,189.0
2024-03-07 10:21:00,5.62,5.62,5.63,5.61,1343.0
2024-03-07 10:22:00,5.62,5.64,5.64,5.62,3149.0
2024-03-07 10:23:00,5.64,5.63,5.64,5.63,726.0
2024-03-07 10:24:00,5.63,5.63,5.64,5.63,298.0
2024-03-07 10:25:00,5.63,5.64,5.64,5.63,1219.0
2024-03-07 10:26:00,5.64,5.64,5.64,5.63,1291.0
2024-03-07 10:27:00,5.64,5.63,5.64,5.63,240.0
2024-03-07 10:28:00,5.64,5.64,5.64,5.63,272.0
2024-03-07 10:29:00,5.64,5.64,5.64,5.63,317.0
