time,open,close,high,low,volume
2024-03-07 09:30:00,3.1,3.1,3.1,3.1,186.0
2024-03-07 09:31:00,3.1,3.12,3.12,3.09,2903.0
2024-03-07 09:32:00,3.12,3.11,3.12,3.11,1136.0
2024-03-07 09:33:00,3.11,3.11,3.12,3.11,306.0
2024-03-07 09:34:00,3.12,3.12,3.12,3.11,214.0
2024-03-07 09:35:00,3.11,3.1,3.12,3.1,617.0
2024-03-07 09:36:00,3.1,3.11,3.11,3.1,12.0
2024-03-07 09:37:00,3.11,3.11,3.12,3.11,1756.0
2024-03-07 09:38:00,3.11,3.1,3.11,3.1,272.0
2024-03-07 09:39:00,3.1,3.11,3.11,3.1,329.0
2024-03-07 09:40:00,3.11,3.11,3.11,3.1,1189.0
2024-03-07 09:41:00,3.11,3.11,3.12,3.11,2462.0
2024-03-07 09:42:00,3.11,3.11,3.12,3.11,839.0
2024-03-07 09:43:00,3.11,3.12,3.13,3.11,1560.0
2024-03-07 09:44:00,3.12,3.12,3.13,3.11,1376.0
2024-03-07 09:45:00,3.12,3.12,3.12,3.11,527.0
2024-03-07 09:46:00,3.12,3.12,3.13,3.11,2214.0
2024-03-07 09:47:00,3.12,3.12,3.13,3.11,1201.0
2024-03-07 09:48:00,3.12,3.13,3.13,3.12,334.0
2024-03-07 09:49:00,3.12,3.12,3.13,3.12,1659.0
2024-03-07 09:50:00,3.11,3.11,3.12,3.11,120.0
2024-03-07 09:51:00,3.11,3.11,3.12,3.11,2102.0
2024-03-07 09:52:00,3.11,3.11,3.12,3.11,1574.0
2024-03-07 09:53:00,3.11,3.11,3.11,3.11,23.0
2024-03-07 09:54:00,3.11,3.12,3.12,3.11,67.0
2024-03-07 09:55:00,3.12,3.11,3.12,3.11,1786.0
2024-03-07 09:56:00,3.11,3.11,3.12,3.11,331.0
2024-03-07 09:57:00,3.12,3.12,3.12,3.11,971.0
2024-03-07 09:58:00,3.12,3.12,3.12,3.11,78.0
2024-03-07 09:59:00,3.12,3.12,3.12,3.11,680.0
2024-03-07 10:00:00,3.11,3.12,3.12,3.11,510.0
2024-03-07 10:01:00,3.12,3.11,3.12,3.11,2056.0
2024-03-07 10:02:00,3.11,3.11,3.12,3.11,413.0
2024-03-07 10:03:00,3.11,3.11,3.11,3.11,243.0
2024-03-07 10:04:00,3.11,3.12,3.12,3.11,170.0
2024-03-07 10:05:00,3.12,3.11,3.12,3.11,721.0
2024-03-07 10:06:00,3.11,3.11,3.11,3.1,477.0
2024-03-07 10:07:00,3.11,3.11,3.11,3.11,259.0
2024-03-07 10:08:00,3.11,3.12,3.12,3.11,833.0
2024-03-07 10:09:00,3.12,3.12,3.12,3.11,32.0
2024-03-07 10:10:00,3.12,3.12,3.12,3.11,277.0
2024-03-07 10:11:00,3.12,3.11,3.12,3.1,259.0
2024-03-07 10:12:00,3.11,3.12,3.12,3.11,245.0
2024-03-07 10:13:00,3.11,3.11,3.12,3.11,1316.0
2024-03-07 10:14:00,3.11,3.11,3.11,3.1,358.0
2024-03-07 10:15:00,3.11,3.11,3.11,3.1,95.0
2024-03-07 10:16:00,3.11,3.11,3.11,3.1,296.0
2024-03-07 10:17:00,3.11,3.11,3.11,3.11,78.0
2024-03-07 10:18:00,3.11,3.11,3.11,3.1,295.0
2024-03-07 10:19:00,3.11,3.12,3.12,3.1,479.0
2024-03-07 10:20:00,3.12,3.12,3.12,3.11,26.0
2024-03-07 10:21:00,3.12,3.11,3.12,3.11,137.0
2024-03-07 10:22:00,3.11,3.11,3.11,3.11,46.0
2024-03-07 10:23:00,3.11,3.11,3.12,3.11,213.0
2024-03-07 10:24:00,3.11,3.11,3.11,3.11,340.0
2024-03-07 10:25:00,3.11,3.11,3.12,3.11,274.0
2024-03-07 10:26:00,3.12,3.12,3.12,3.11,225.0
