time,open,close,high,low,volume
2024-03-14 09:30:00,5521.72,5521.72,5521.72,5521.72,1602605
2024-03-14 09:31:00,5521.73,5534.7,5535.19,5521.59,5552649
2024-03-14 09:32:00,5533.97,5533.91,5544.88,5533.19,3474489
2024-03-14 09:33:00,5533.86,5532.25,5537.55,5532.23,2799031
2024-03-14 09:34:00,5532.31,5533.54,5533.54,5529.91,2501386
2024-03-14 09:35:00,5533.82,5542.6,5542.6,5533.82,2322773
2024-03-14 09:36:00,5542.81,5540.89,5543.56,5540.81,2147996
2024-03-14 09:37:00,5540.04,5532.04,5540.06,5532.04,2089956
2024-03-14 09:38:00,5532.06,5528.93,5532.06,5528.46,1773037
2024-03-14 09:39:00,5529.1,5531.52,5535.08,5529.1,1567852
2024-03-14 09:40:00,5531.82,5540.41,5540.41,5531.82,1588604
2024-03-14 09:41:00,5540.82,5540.86,5542.29,5539.83,1798172
2024-03-14 09:42:00,5540.95,5539.54,5541.87,5536.58,1436866
2024-03-14 09:43:00,5539.82,5544.72,5545.6,5539.69,1474535
2024-03-14 09:44:00,5544.74,5543.41,5546.1,5541.56,1361671
2024-03-14 09:45:00,5543.36,5540.93,5543.66,5540.87,1331045
2024-03-14 09:46:00,5540.8,5540.14,5540.8,5538.8,1422177
2024-03-14 09:47:00,5540.13,5542.99,5542.99,5540.13,1312824
2024-03-14 09:48:00,5543.11,5540.25,5543.5,5540.04,1205838
2024-03-14 09:49:00,5539.96,5525.85,5539.96,5525.85,1816571
2024-03-14 09:50:00,5525.43,5522.18,5525.43,5522.18,1729729
2024-03-14 09:51:00,5522.23,5515.29,5522.23,5515.29,1777034
2024-03-14 09:52:00,5515.06,5516.45,5516.45,5513.97,1380637
2024-03-14 09:53:00,5516.23,5520.97,5520.97,5516.16,1092129
2024-03-14 09:54:00,5521.18,5518.19,5521.55,5518.19,1079959
2024-03-14 09:55:00,5517.84,5512.79,5517.84,5512.79,1079746
2024-03-14 09:56:00,5512.78,5514.64,5515.01,5512.77,973643
2024-03-14 09:57:00,5514.68,5515.18,5515.58,5514.68,814982
2024-03-14 09:58:00,5515.34,5521.5,5521.5,5515.15,972685
2024-03-14 09:59:00,5521.61,5525.91,5525.91,5521.37,796792
2024-03-14 10:00:00,5526.08,5525.98,5526.28,5523.74,770825
2024-03-14 10:01:00,5526.44,5523.98,5526.44,5523.98,907835
2024-03-14 10:02:00,5523.58,5523.19,5523.92,5522.69,760416
2024-03-14 10:03:00,5523.21,5523.12,5523.21,5520.31,767016
2024-03-14 10:04:00,5523.26,5520.06,5523.4,5519.99,812226
2024-03-14 10:05:00,5519.58,5519.85,5520.57,5518.83,777515
2024-03-14 10:06:00,5519.85,5518.14,5519.92,5517.18,740324
2024-03-14 10:07:00,5518.25,5524.24,5524.84,5518.25,951361
2024-03-14 10:08:00,5524.79,5521.4,5525.31,5520.25,789039
2024-03-14 10:09:00,5521.35,5525.09,5526.36,5520.89,782377
2024-03-14 10:10:00,5525.13,5521.0,5525.13,5521.0,716464
2024-03-14 10:11:00,5520.94,5515.76,5520.96,5515.76,716764
2024-03-14 10:12:00,5515.7,5512.16,5515.7,5512.16,736905
2024-03-14 10:13:00,5512.23,5510.12,5512.65,5510.12,920394
2024-03-14 10:14:00,5510.05,5503.73,5510.05,5503.42,1220532
2024-03-14 10:15:00,5503.49,5502.01,5503.49,5501.84,965703
2024-03-14 10:16:00,5501.91,5493.79,5501.91,5493.2,1407285
2024-03-14 10:17:00,5493.6,5501.94,5503.36,5493.01,1094181
2024-03-14 10:18:00,5502.09,5497.9,5502.09,5497.89,676402
2024-03-14 10:19:00,5498.03,5495.46,5498.03,5494.09,718038
2024-03-14 10:20:00,5495.35,5497.69,5497.91,5495.09,601065
2024-03-14 10:21:00,5497.77,5490.63,5497.77,5490.62,956969
2024-03-14 10:22:00,5489.79,5485.58,5489.79,5485.58,1310190
2024-03-14 10:23:00,5485.29,5486.28,5486.45,5484.79,1001696
2024-03-14 10:24:00,5486.58,5483.26,5486.58,5483.26,746574
2024-03-14 10:25:00,5483.07,5481.81,5483.29,5481.81,814017
2024-03-14 10:26:00,5481.93,5480.59,5482.04,5480.55,772588
2024-03-14 10:27:00,5480.21,5482.02,5482.02,5480.17,729751
2024-03-14 10:28:00,5482.14,5485.0,5485.0,5481.63,715866
2024-03-14 10:29:00,5485.66,5490.33,5490.39,5485.66,761136
2024-03-14 10:30:00,5490.7,5488.84,5490.7,5486.26,630274
2024-03-14 10:31:00,5489.18,5489.96,5490.28,5489.18,560887
2024-03-14 10:32:00,5490.16,5494.35,5494.35,5490.16,669451
2024-03-14 10:33:00,5494.59,5491.23,5495.14,5489.32,714525
2024-03-14 10:34:00,5491.36,5491.69,5492.11,5491.05,473236
2024-03-14 10:35:00,5491.81,5492.84,5492.84,5491.38,477467
2024-03-14 10:36:00,5493.08,5493.72,5493.72,5493.08,571692
2024-03-14 10:37:00,5493.82,5500.63,5500.63,5493.82,664185
2024-03-14 10:38:00,5501.08,5501.51,5502.08,5501.08,629522
2024-03-14 10:39:00,5501.37,5494.84,5501.37,5494.55,596750
2024-03-14 10:40:00,5495.06,5496.15,5496.15,5495.06,432948
2024-03-14 10:41:00,5496.27,5499.11,5499.11,5496.24,441236
2024-03-14 10:42:00,5499.07,5499.19,5499.19,5497.49,379975
2024-03-14 10:43:00,5499.21,5500.01,5500.9,5499.21,376771
2024-03-14 10:44:00,5500.3,5499.02,5500.56,5498.65,354567
2024-03-14 10:45:00,5498.91,5495.56,5499.1,5494.59,481185
