time,open,close,high,low,volume
2024-03-14 09:30:00,0.859,0.859,0.859,0.859,19589
2024-03-14 09:31:00,0.859,0.861,0.861,0.857,86146
2024-03-14 09:32:00,0.861,0.86,0.861,0.859,42411
2024-03-14 09:33:00,0.86,0.861,0.861,0.86,31213
2024-03-14 09:34:00,0.861,0.86,0.861,0.86,33602
2024-03-14 09:35:00,0.86,0.862,0.862,0.86,82574
2024-03-14 09:36:00,0.862,0.862,0.863,0.861,26116
2024-03-14 09:37:00,0.862,0.861,0.863,0.861,21751
2024-03-14 09:38:00,0.861,0.862,0.862,0.861,84692
2024-03-14 09:39:00,0.862,0.863,0.863,0.861,40191
2024-03-14 09:40:00,0.863,0.864,0.864,0.863,76934
2024-03-14 09:41:00,0.864,0.864,0.865,0.863,46105
2024-03-14 09:42:00,0.863,0.863,0.864,0.863,108225
2024-03-14 09:43:00,0.863,0.865,0.865,0.863,82869
2024-03-14 09:44:00,0.864,0.864,0.865,0.863,45318
2024-03-14 09:45:00,0.864,0.864,0.864,0.863,9029
2024-03-14 09:46:00,0.863,0.863,0.864,0.863,5865
2024-03-14 09:47:00,0.863,0.863,0.864,0.863,11683
2024-03-14 09:48:00,0.863,0.863,0.864,0.863,13064
2024-03-14 09:49:00,0.863,0.862,0.864,0.862,64063
2024-03-14 09:50:00,0.862,0.861,0.862,0.861,21811
2024-03-14 09:51:00,0.862,0.861,0.862,0.86,52763
2024-03-14 09:52:00,0.86,0.862,0.862,0.86,21748
2024-03-14 09:53:00,0.861,0.862,0.862,0.861,43473
2024-03-14 09:54:00,0.862,0.862,0.863,0.862,14171
2024-03-14 09:55:00,0.862,0.862,0.863,0.862,9072
2024-03-14 09:56:00,0.862,0.861,0.863,0.861,27062
2024-03-14 09:57:00,0.862,0.862,0.862,0.861,5387
2024-03-14 09:58:00,0.861,0.864,0.864,0.861,55805
2024-03-14 09:59:00,0.863,0.863,0.864,0.863,6186
2024-03-14 10:00:00,0.863,0.864,0.864,0.863,23922
2024-03-14 10:01:00,0.864,0.863,0.864,0.863,16549
2024-03-14 10:02:00,0.863,0.864,0.864,0.863,8219
2024-03-14 10:03:00,0.863,0.863,0.864,0.863,40515
2024-03-14 10:04:00,0.863,0.863,0.864,0.862,24534
2024-03-14 10:05:00,0.863,0.862,0.863,0.862,12337
2024-03-14 10:06:00,0.862,0.862,0.863,0.862,16717
2024-03-14 10:07:00,0.862,0.863,0.863,0.862,2029
2024-03-14 10:08:00,0.863,0.862,0.863,0.862,1637
2024-03-14 10:09:00,0.862,0.862,0.863,0.862,7594
2024-03-14 10:10:00,0.862,0.862,0.863,0.862,28671
2024-03-14 10:11:00,0.862,0.862,0.862,0.861,19998
2024-03-14 10:12:00,0.862,0.861,0.862,0.861,6659
2024-03-14 10:13:00,0.861,0.861,0.862,0.861,8182
2024-03-14 10:14:00,0.861,0.861,0.861,0.861,45278
2024-03-14 10:15:00,0.861,0.861,0.861,0.86,18624
2024-03-14 10:16:00,0.861,0.861,0.861,0.86,8267
2024-03-14 10:17:00,0.86,0.862,0.862,0.86,35672
2024-03-14 10:18:00,0.862,0.862,0.862,0.861,3452
2024-03-14 10:19:00,0.862,0.861,0.862,0.861,28259
2024-03-14 10:20:00,0.861,0.861,0.861,0.861,63311
